date,season,league,gameType,home_team,away_team,home_score,away_score
2026-02-21,2025-26,Spain ACB,Regular Season,MoraBanc And,Hiopos Lleida,79,87
2026-02-22,2025-26,Spain ACB,Regular Season,MoraBanc And,Kosner Baskonia,79,88
2026-02-23,2025-26,Spain ACB,Regular Season,MoraBanc And,La Laguna TFE,64,96
2026-02-24,2025-26,Spain ACB,Regular Season,MoraBanc And,Real Madrid,85,90
2026-02-25,2025-26,Spain ACB,Regular Season,MoraBanc And,Recoletas Salud,83,85
2026-02-26,2025-26,Spain ACB,Regular Season,MoraBanc And,Río Breogán,101,104
2026-02-28,2025-26,Spain ACB,Regular Season,MoraBanc And,Surne Bilbao,98,102
2026-03-01,2025-26,Spain ACB,Regular Season,MoraBanc And,UCAM Murcia,89,95
2026-03-02,2025-26,Spain ACB,Regular Season,MoraBanc And,Unicaja,98,74
2026-03-03,2025-26,Spain ACB,Regular Season,MoraBanc And,Valencia Basket,75,107
2026-03-04,2025-26,Spain ACB,Regular Season,Real Madrid,Asisa Joventut,81,89
2026-03-05,2025-26,Spain ACB,Regular Season,Real Madrid,Barça,100,105
2026-03-06,2025-26,Spain ACB,Regular Season,Real Madrid,Bàsquet Girona,112,76
2026-03-07,2025-26,Spain ACB,Regular Season,Real Madrid,Baxi Manresa,87,75
2026-03-08,2025-26,Spain ACB,Regular Season,Real Madrid,Casademont Zgz,99,78
2026-03-09,2025-26,Spain ACB,Regular Season,Real Madrid,Coviran Granada,94,79
2026-03-10,2025-26,Spain ACB,Regular Season,Real Madrid,Dreamland GC,81,71
2026-03-11,2025-26,Spain ACB,Regular Season,Real Madrid,Hiopos Lleida,95,78
2026-03-12,2025-26,Spain ACB,Regular Season,Real Madrid,La Laguna TFE,90,95
2026-03-13,2025-26,Spain ACB,Regular Season,Real Madrid,MoraBanc And,97,90
2026-03-14,2025-26,Spain ACB,Regular Season,Real Madrid,Recoletas Salud,90,80
2026-03-15,2025-26,Spain ACB,Regular Season,Real Madrid,Río Breogán,97,101
2026-03-16,2025-26,Spain ACB,Regular Season,Real Madrid,Surne Bilbao,82,70
2026-03-17,2025-26,Spain ACB,Regular Season,Real Madrid,UCAM Murcia,131,123
2026-03-18,2025-26,Spain ACB,Regular Season,Real Madrid,Unicaja,91,82
2026-03-19,2025-26,Spain ACB,Regular Season,Real Madrid,Valencia Basket,94,79
2026-03-20,2025-26,Spain ACB,Regular Season,Recoletas Salud,Asisa Joventut,95,98
2026-03-21,2025-26,Spain ACB,Regular Season,Recoletas Salud,Barça,79,80
2026-03-22,2025-26,Spain ACB,Regular Season,Recoletas Salud,Bàsquet Girona,97,79
2026-03-23,2025-26,Spain ACB,Regular Season,Recoletas Salud,Baxi Manresa,100,102
2026-03-24,2025-26,Spain ACB,Regular Season,Recoletas Salud,Casademont Zgz,89,102
2026-03-25,2025-26,Spain ACB,Regular Season,Recoletas Salud,Dreamland GC,94,81
2026-03-26,2025-26,Spain ACB,Regular Season,Recoletas Salud,Hiopos Lleida,99,91
2026-03-27,2025-26,Spain ACB,Regular Season,Recoletas Salud,Kosner Baskonia,107,96
2026-03-28,2025-26,Spain ACB,Regular Season,Recoletas Salud,La Laguna TFE,96,88
2026-03-29,2025-26,Spain ACB,Regular Season,Recoletas Salud,MoraBanc And,86,93
2026-03-30,2025-26,Spain ACB,Regular Season,Recoletas Salud,Real Madrid,78,94
2026-03-31,2025-26,Spain ACB,Regular Season,Recoletas Salud,Río Breogán,94,99
2026-04-01,2025-26,Spain ACB,Regular Season,Recoletas Salud,Surne Bilbao,96,88
2026-04-02,2025-26,Spain ACB,Regular Season,Recoletas Salud,UCAM Murcia,88,110
2026-04-03,2025-26,Spain ACB,Regular Season,Recoletas Salud,Unicaja,97,90
2026-04-04,2025-26,Spain ACB,Regular Season,Recoletas Salud,Valencia Basket,74,79
2026-04-05,2025-26,Spain ACB,Regular Season,Río Breogán,Asisa Joventut,93,86
2026-04-06,2025-26,Spain ACB,Regular Season,Río Breogán,Barça,78,109
2026-04-07,2025-26,Spain ACB,Regular Season,Río Breogán,Bàsquet Girona,95,76
2026-04-08,2025-26,Spain ACB,Regular Season,Río Breogán,Baxi Manresa,91,78
2026-04-09,2025-26,Spain ACB,Regular Season,Río Breogán,Coviran Granada,95,74
2026-04-10,2025-26,Spain ACB,Regular Season,Río Breogán,Dreamland GC,81,92
2026-04-11,2025-26,Spain ACB,Regular Season,Río Breogán,Hiopos Lleida,114,87
2026-04-12,2025-26,Spain ACB,Regular Season,Río Breogán,Kosner Baskonia,100,103
2026-04-13,2025-26,Spain ACB,Regular Season,Río Breogán,La Laguna TFE,96,108
2026-04-14,2025-26,Spain ACB,Regular Season,Río Breogán,MoraBanc And,87,99
2026-04-15,2025-26,Spain ACB,Regular Season,Río Breogán,Real Madrid,85,103
2026-04-16,2025-26,Spain ACB,Regular Season,Río Breogán,Recoletas Salud,105,78
2026-04-17,2025-26,Spain ACB,Regular Season,Río Breogán,Surne Bilbao,100,99
2026-04-18,2025-26,Spain ACB,Regular Season,Río Breogán,UCAM Murcia,95,106
2026-04-19,2025-26,Spain ACB,Regular Season,Río Breogán,Unicaja,98,82
2026-04-20,2025-26,Spain ACB,Regular Season,Río Breogán,Valencia Basket,90,113
2026-04-21,2025-26,Spain ACB,Regular Season,Surne Bilbao,Asisa Joventut,80,76
2026-04-22,2025-26,Spain ACB,Regular Season,Surne Bilbao,Barça,66,71
2026-04-23,2025-26,Spain ACB,Regular Season,Surne Bilbao,Bàsquet Girona,86,80
2026-04-24,2025-26,Spain ACB,Regular Season,Surne Bilbao,Baxi Manresa,80,84
2026-04-25,2025-26,Spain ACB,Regular Season,Surne Bilbao,Casademont Zgz,106,75
2026-04-26,2025-26,Spain ACB,Regular Season,Surne Bilbao,Coviran Granada,88,83
2026-04-27,2025-26,Spain ACB,Regular Season,Surne Bilbao,Dreamland GC,79,72
2026-04-29,2025-26,Spain ACB,Regular Season,Surne Bilbao,Hiopos Lleida,93,75
2026-04-30,2025-26,Spain ACB,Regular Season,Surne Bilbao,Kosner Baskonia,69,76
2026-05-01,2025-26,Spain ACB,Regular Season,Surne Bilbao,La Laguna TFE,95,78
2026-05-02,2025-26,Spain ACB,Regular Season,Surne Bilbao,MoraBanc And,81,71
2026-05-03,2025-26,Spain ACB,Regular Season,Surne Bilbao,Real Madrid,88,82
2026-05-04,2025-26,Spain ACB,Regular Season,Surne Bilbao,Recoletas Salud,95,85
2026-05-05,2025-26,Spain ACB,Regular Season,Surne Bilbao,Río Breogán,100,90
2026-05-06,2025-26,Spain ACB,Regular Season,Surne Bilbao,UCAM Murcia,96,82
2026-05-07,2025-26,Spain ACB,Regular Season,Surne Bilbao,Unicaja,90,74
2026-05-08,2025-26,Spain ACB,Regular Season,Surne Bilbao,Valencia Basket,72,116
2026-05-09,2025-26,Spain ACB,Regular Season,UCAM Murcia,Asisa Joventut,80,77
2026-05-10,2025-26,Spain ACB,Regular Season,UCAM Murcia,Barça,84,83
2026-05-11,2025-26,Spain ACB,Regular Season,UCAM Murcia,Bàsquet Girona,86,75
2026-05-12,2025-26,Spain ACB,Regular Season,UCAM Murcia,Baxi Manresa,84,65
2026-05-13,2025-26,Spain ACB,Regular Season,UCAM Murcia,Casademont Zgz,90,84
2026-05-14,2025-26,Spain ACB,Regular Season,UCAM Murcia,Coviran Granada,107,91
2026-05-15,2025-26,Spain ACB,Regular Season,UCAM Murcia,Dreamland GC,87,76
2026-05-16,2025-26,Spain ACB,Regular Season,UCAM Murcia,Kosner Baskonia,89,84
2026-05-17,2025-26,Spain ACB,Regular Season,UCAM Murcia,La Laguna TFE,86,80
2026-05-18,2025-26,Spain ACB,Regular Season,UCAM Murcia,MoraBanc And,95,64
2026-05-19,2025-26,Spain ACB,Regular Season,UCAM Murcia,Real Madrid,80,91
2026-05-20,2025-26,Spain ACB,Regular Season,UCAM Murcia,Recoletas Salud,101,82
2026-05-21,2025-26,Spain ACB,Regular Season,UCAM Murcia,Río Breogán,83,96
2026-05-22,2025-26,Spain ACB,Regular Season,UCAM Murcia,Surne Bilbao,100,81
2026-05-23,2025-26,Spain ACB,Regular Season,UCAM Murcia,Unicaja,87,69
2026-05-24,2025-26,Spain ACB,Regular Season,UCAM Murcia,Valencia Basket,92,80
2026-05-25,2025-26,Spain ACB,Regular Season,Unicaja,Asisa Joventut,105,83
2026-05-26,2025-26,Spain ACB,Regular Season,Unicaja,Barça,77,83
2026-05-27,2025-26,Spain ACB,Regular Season,Unicaja,Bàsquet Girona,95,71
2026-05-28,2025-26,Spain ACB,Regular Season,Unicaja,Baxi Manresa,105,82
2026-05-29,2025-26,Spain ACB,Regular Season,Unicaja,Casademont Zgz,112,89
2026-05-30,2025-26,Spain ACB,Regular Season,Unicaja,Coviran Granada,88,79
2026-05-31,2025-26,Spain ACB,Regular Season,Unicaja,Dreamland GC,100,101
2026-06-01,2025-26,Spain ACB,Regular Season,Unicaja,Hiopos Lleida,91,72
2026-06-02,2025-26,Spain ACB,Regular Season,Unicaja,Kosner Baskonia,90,93
2026-06-03,2025-26,Spain ACB,Regular Season,Unicaja,La Laguna TFE,70,95
2026-06-04,2025-26,Spain ACB,Regular Season,Unicaja,MoraBanc And,91,79
2026-06-05,2025-26,Spain ACB,Regular Season,Unicaja,Real Madrid,92,96
2026-06-06,2025-26,Spain ACB,Regular Season,Unicaja,Recoletas Salud,99,91
2026-06-07,2025-26,Spain ACB,Regular Season,Unicaja,Río Breogán,101,83
2026-06-08,2025-26,Spain ACB,Regular Season,Unicaja,Surne Bilbao,86,68
2026-06-09,2025-26,Spain ACB,Regular Season,Unicaja,UCAM Murcia,92,88
2026-06-10,2025-26,Spain ACB,Regular Season,Unicaja,Valencia Basket,89,96
2026-06-11,2025-26,Spain ACB,Regular Season,Valencia Basket,Asisa Joventut,102,90
2026-06-12,2025-26,Spain ACB,Regular Season,Valencia Basket,Barça,93,81
2026-06-13,2025-26,Spain ACB,Regular Season,Valencia Basket,Bàsquet Girona,98,72
2026-06-14,2025-26,Spain ACB,Regular Season,Valencia Basket,Baxi Manresa,103,76
2026-06-15,2025-26,Spain ACB,Regular Season,Valencia Basket,Casademont Zgz,115,73
2026-06-16,2025-26,Spain ACB,Regular Season,Valencia Basket,Coviran Granada,107,91
2026-06-17,2025-26,Spain ACB,Regular Season,Valencia Basket,Hiopos Lleida,101,65
2026-06-18,2025-26,Spain ACB,Regular Season,Valencia Basket,Kosner Baskonia,86,88
2026-06-19,2025-26,Spain ACB,Regular Season,Valencia Basket,La Laguna TFE,96,79
2026-06-20,2025-26,Spain ACB,Regular Season,Valencia Basket,MoraBanc And,84,79
2026-06-21,2025-26,Spain ACB,Regular Season,Valencia Basket,Real Madrid,82,96
2026-06-22,2025-26,Spain ACB,Regular Season,Valencia Basket,Recoletas Salud,100,82
2026-06-23,2025-26,Spain ACB,Regular Season,Valencia Basket,Río Breogán,105,88
2026-06-24,2025-26,Spain ACB,Regular Season,Valencia Basket,Surne Bilbao,88,83
2026-06-25,2025-26,Spain ACB,Regular Season,Valencia Basket,UCAM Murcia,110,84
2026-06-26,2025-26,Spain ACB,Regular Season,Valencia Basket,Unicaja,70,76
