date,season,league,gameType,home_team,away_team,home_score,away_score
2021-10-01,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Bahçeşehir Koleji,95,88
2021-10-01,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Beşiktaş Icrypex,87,72
2021-10-02,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Büyükçekmece Basketbol,89,90
2021-10-03,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Darüşşafaka,84,76
2021-10-04,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Fenerbahçe Beko,91,71
2021-10-05,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Frutti Extra Bursaspor,88,85
2021-10-06,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Galatasaray Nef,85,92
2021-10-07,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Gaziantep Basketbol,83,93
2021-10-08,2021-22,Turkey BSL,Regular Season,Anadolu Efes,HDI Sigorta Afyon Belediye,90,68
2021-10-09,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Petkim Spor,97,83
2021-10-10,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Pınar Karşıyaka,78,77
2021-10-11,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Semt77 Yalovaspor,93,87
2021-10-12,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Tofaş,84,77
2021-10-13,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Türk Telekom,79,66
2021-10-14,2021-22,Turkey BSL,Regular Season,Anadolu Efes,Yukatel Merkezefendi Basket,94,93
2021-10-15,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Anadolu Efes,83,102
2021-10-16,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Beşiktaş Icrypex,86,77
2021-10-17,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Büyükçekmece Basketbol,87,91
2021-10-18,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Darüşşafaka,82,73
2021-10-19,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Fenerbahçe Beko,78,79
2021-10-20,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Frutti Extra Bursaspor,101,80
2021-10-21,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Galatasaray Nef,94,88
2021-10-22,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Gaziantep Basketbol,82,74
2021-10-23,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,HDI Sigorta Afyon Belediye,105,77
2021-10-24,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Petkim Spor,94,69
2021-10-25,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Pınar Karşıyaka,104,99
2021-10-26,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Semt77 Yalovaspor,102,79
2021-10-27,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Tofaş,73,84
2021-10-28,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Türk Telekom,69,86
2021-10-29,2021-22,Turkey BSL,Regular Season,Bahçeşehir Koleji,Yukatel Merkezefendi Basket,101,95
2021-10-30,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Anadolu Efes,55,101
2021-10-31,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Bahçeşehir Koleji,82,69
2021-11-01,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Büyükçekmece Basketbol,86,67
2021-11-02,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Darüşşafaka,81,75
2021-11-03,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Fenerbahçe Beko,74,82
2021-11-04,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Frutti Extra Bursaspor,86,80
2021-11-05,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Galatasaray Nef,62,74
2021-11-06,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Gaziantep Basketbol,68,70
2021-11-07,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,HDI Sigorta Afyon Belediye,68,48
2021-11-08,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Petkim Spor,94,73
2021-11-09,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Pınar Karşıyaka,77,71
2021-11-10,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Semt77 Yalovaspor,94,85
2021-11-11,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Tofaş,82,83
2021-11-12,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Türk Telekom,73,67
2021-11-13,2021-22,Turkey BSL,Regular Season,Beşiktaş Icrypex,Yukatel Merkezefendi Basket,74,62
2021-11-14,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Anadolu Efes,71,96
2021-11-15,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Bahçeşehir Koleji,81,95
2021-11-16,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Beşiktaş Icrypex,93,87
2021-11-17,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Darüşşafaka,67,92
2021-11-18,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Fenerbahçe Beko,88,96
2021-11-19,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Frutti Extra Bursaspor,70,91
2021-11-20,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Galatasaray Nef,87,95
2021-11-21,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Gaziantep Basketbol,89,93
2021-11-22,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,HDI Sigorta Afyon Belediye,88,76
2021-11-23,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Petkim Spor,81,66
2021-11-24,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Pınar Karşıyaka,78,92
2021-11-25,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Semt77 Yalovaspor,92,90
2021-11-26,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Tofaş,87,89
2021-11-27,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Türk Telekom,81,71
2021-11-28,2021-22,Turkey BSL,Regular Season,Büyükçekmece Basketbol,Yukatel Merkezefendi Basket,85,90
2021-11-29,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Anadolu Efes,85,81
2021-11-30,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Bahçeşehir Koleji,68,66
2021-12-01,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Beşiktaş Icrypex,76,73
2021-12-02,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Büyükçekmece Basketbol,86,69
2021-12-03,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Fenerbahçe Beko,65,75
2021-12-04,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Frutti Extra Bursaspor,79,75
2021-12-05,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Galatasaray Nef,83,82
2021-12-06,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Gaziantep Basketbol,71,76
2021-12-07,2021-22,Turkey BSL,Regular Season,Darüşşafaka,HDI Sigorta Afyon Belediye,79,73
2021-12-08,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Petkim Spor,101,86
2021-12-09,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Pınar Karşıyaka,80,84
2021-12-10,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Semt77 Yalovaspor,74,62
2021-12-11,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Tofaş,94,78
2021-12-12,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Türk Telekom,66,75
2021-12-13,2021-22,Turkey BSL,Regular Season,Darüşşafaka,Yukatel Merkezefendi Basket,76,62
2021-12-14,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Anadolu Efes,90,68
2021-12-15,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Bahçeşehir Koleji,84,73
2021-12-16,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Beşiktaş Icrypex,90,81
2021-12-17,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Büyükçekmece Basketbol,90,65
2021-12-18,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Darüşşafaka,61,79
2021-12-19,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Frutti Extra Bursaspor,99,96
2021-12-20,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Galatasaray Nef,70,76
2021-12-21,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Gaziantep Basketbol,102,80
2021-12-22,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,HDI Sigorta Afyon Belediye,100,51
2021-12-23,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Petkim Spor,71,63
2021-12-24,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Pınar Karşıyaka,91,69
2021-12-25,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Semt77 Yalovaspor,89,63
2021-12-26,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Tofaş,82,72
2021-12-27,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Türk Telekom,92,63
2021-12-28,2021-22,Turkey BSL,Regular Season,Fenerbahçe Beko,Yukatel Merkezefendi Basket,85,77
2021-12-29,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Anadolu Efes,79,83
2021-12-30,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Bahçeşehir Koleji,80,78
2021-12-31,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Beşiktaş Icrypex,73,76
2022-01-01,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Büyükçekmece Basketbol,85,83
2022-01-02,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Darüşşafaka,83,81
2022-01-03,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Fenerbahçe Beko,84,73
2022-01-04,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Galatasaray Nef,99,78
2022-01-05,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Gaziantep Basketbol,85,82
2022-01-06,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,HDI Sigorta Afyon Belediye,94,59
2022-01-07,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Petkim Spor,81,75
2022-01-08,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Pınar Karşıyaka,84,77
2022-01-09,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Semt77 Yalovaspor,86,85
2022-01-10,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Tofaş,87,75
2022-01-11,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Türk Telekom,101,65
2022-01-12,2021-22,Turkey BSL,Regular Season,Frutti Extra Bursaspor,Yukatel Merkezefendi Basket,90,67
2022-01-13,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Anadolu Efes,91,103
2022-01-14,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Bahçeşehir Koleji,78,85
2022-01-15,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Beşiktaş Icrypex,90,73
2022-01-16,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Büyükçekmece Basketbol,98,78
2022-01-17,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Darüşşafaka,101,107
2022-01-18,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Fenerbahçe Beko,76,86
2022-01-19,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Frutti Extra Bursaspor,99,84
2022-01-20,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Gaziantep Basketbol,75,74
2022-01-21,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,HDI Sigorta Afyon Belediye,124,82
2022-01-22,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Petkim Spor,96,73
2022-01-23,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Pınar Karşıyaka,84,78
2022-01-24,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Semt77 Yalovaspor,100,73
2022-01-25,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Tofaş,90,89
2022-01-26,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Türk Telekom,88,71
2022-01-27,2021-22,Turkey BSL,Regular Season,Galatasaray Nef,Yukatel Merkezefendi Basket,63,76
2022-01-28,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Anadolu Efes,78,69
2022-01-29,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Bahçeşehir Koleji,69,76
2022-01-30,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Beşiktaş Icrypex,82,77
2022-01-31,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Büyükçekmece Basketbol,80,72
2022-02-01,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Darüşşafaka,69,71
2022-02-02,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Fenerbahçe Beko,70,86
2022-02-03,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Frutti Extra Bursaspor,67,75
2022-02-04,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Galatasaray Nef,74,66
2022-02-05,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,HDI Sigorta Afyon Belediye,85,86
2022-02-06,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Petkim Spor,89,85
2022-02-07,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Pınar Karşıyaka,67,76
2022-02-08,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Semt77 Yalovaspor,81,54
2022-02-09,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Tofaş,108,92
2022-02-10,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Türk Telekom,83,72
2022-02-11,2021-22,Turkey BSL,Regular Season,Gaziantep Basketbol,Yukatel Merkezefendi Basket,82,49
2022-02-12,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Anadolu Efes,83,140
2022-02-13,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Bahçeşehir Koleji,82,102
2022-02-14,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Beşiktaş Icrypex,66,86
2022-02-15,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Büyükçekmece Basketbol,76,66
2022-02-16,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Darüşşafaka,64,115
2022-02-17,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Fenerbahçe Beko,61,99
2022-02-18,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Frutti Extra Bursaspor,55,108
2022-02-19,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Galatasaray Nef,61,95
2022-02-20,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Gaziantep Basketbol,63,100
2022-02-21,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Petkim Spor,91,70
2022-02-22,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Pınar Karşıyaka,67,94
2022-02-23,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Semt77 Yalovaspor,73,106
2022-02-24,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Tofaş,57,115
2022-02-25,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Türk Telekom,61,80
2022-02-26,2021-22,Turkey BSL,Regular Season,HDI Sigorta Afyon Belediye,Yukatel Merkezefendi Basket,92,83
2022-02-27,2021-22,Turkey BSL,Regular Season,Petkim Spor,Anadolu Efes,82,92
2022-02-28,2021-22,Turkey BSL,Regular Season,Petkim Spor,Bahçeşehir Koleji,79,70
2022-03-01,2021-22,Turkey BSL,Regular Season,Petkim Spor,Beşiktaş Icrypex,87,80
2022-03-02,2021-22,Turkey BSL,Regular Season,Petkim Spor,Büyükçekmece Basketbol,72,74
2022-03-03,2021-22,Turkey BSL,Regular Season,Petkim Spor,Darüşşafaka,57,76
2022-03-04,2021-22,Turkey BSL,Regular Season,Petkim Spor,Fenerbahçe Beko,95,90
2022-03-05,2021-22,Turkey BSL,Regular Season,Petkim Spor,Frutti Extra Bursaspor,70,68
2022-03-06,2021-22,Turkey BSL,Regular Season,Petkim Spor,Galatasaray Nef,81,95
2022-03-07,2021-22,Turkey BSL,Regular Season,Petkim Spor,Gaziantep Basketbol,80,84
2022-03-08,2021-22,Turkey BSL,Regular Season,Petkim Spor,HDI Sigorta Afyon Belediye,109,87
2022-03-09,2021-22,Turkey BSL,Regular Season,Petkim Spor,Pınar Karşıyaka,59,92
2022-03-10,2021-22,Turkey BSL,Regular Season,Petkim Spor,Semt77 Yalovaspor,81,80
2022-03-11,2021-22,Turkey BSL,Regular Season,Petkim Spor,Tofaş,83,91
2022-03-12,2021-22,Turkey BSL,Regular Season,Petkim Spor,Türk Telekom,71,59
2022-03-13,2021-22,Turkey BSL,Regular Season,Petkim Spor,Yukatel Merkezefendi Basket,70,89
2022-03-14,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Anadolu Efes,78,73
2022-03-15,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Bahçeşehir Koleji,90,81
2022-03-16,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Beşiktaş Icrypex,67,79
2022-03-17,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Büyükçekmece Basketbol,70,78
2022-03-18,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Darüşşafaka,79,82
2022-03-19,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Fenerbahçe Beko,74,72
2022-03-20,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Frutti Extra Bursaspor,76,62
2022-03-21,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Galatasaray Nef,73,67
2022-03-22,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Gaziantep Basketbol,84,76
2022-03-23,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,HDI Sigorta Afyon Belediye,90,76
2022-03-24,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Petkim Spor,91,79
2022-03-25,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Semt77 Yalovaspor,79,73
2022-03-26,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Tofaş,79,78
2022-03-27,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Türk Telekom,71,76
2022-03-28,2021-22,Turkey BSL,Regular Season,Pınar Karşıyaka,Yukatel Merkezefendi Basket,83,85
2022-03-29,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Anadolu Efes,69,88
2022-03-30,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Bahçeşehir Koleji,77,84
2022-03-31,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Beşiktaş Icrypex,68,74
2022-04-01,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Büyükçekmece Basketbol,80,68
2022-04-02,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Darüşşafaka,59,82
2022-04-03,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Fenerbahçe Beko,60,86
2022-04-04,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Frutti Extra Bursaspor,65,81
2022-04-05,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Galatasaray Nef,69,73
2022-04-06,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Gaziantep Basketbol,89,93
2022-04-07,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,HDI Sigorta Afyon Belediye,63,51
2022-04-08,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Petkim Spor,65,92
2022-04-09,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Pınar Karşıyaka,80,87
2022-04-10,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Tofaş,77,79
2022-04-11,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Türk Telekom,72,68
2022-04-12,2021-22,Turkey BSL,Regular Season,Semt77 Yalovaspor,Yukatel Merkezefendi Basket,82,76
2022-04-13,2021-22,Turkey BSL,Regular Season,Tofaş,Anadolu Efes,94,107
2022-04-14,2021-22,Turkey BSL,Regular Season,Tofaş,Bahçeşehir Koleji,78,96
2022-04-15,2021-22,Turkey BSL,Regular Season,Tofaş,Beşiktaş Icrypex,81,80
2022-04-16,2021-22,Turkey BSL,Regular Season,Tofaş,Büyükçekmece Basketbol,98,87
2022-04-17,2021-22,Turkey BSL,Regular Season,Tofaş,Darüşşafaka,81,65
2022-04-18,2021-22,Turkey BSL,Regular Season,Tofaş,Fenerbahçe Beko,78,82
2022-04-19,2021-22,Turkey BSL,Regular Season,Tofaş,Frutti Extra Bursaspor,83,90
2022-04-20,2021-22,Turkey BSL,Regular Season,Tofaş,Galatasaray Nef,77,88
2022-04-21,2021-22,Turkey BSL,Regular Season,Tofaş,Gaziantep Basketbol,70,89
2022-04-22,2021-22,Turkey BSL,Regular Season,Tofaş,HDI Sigorta Afyon Belediye,145,55
2022-04-23,2021-22,Turkey BSL,Regular Season,Tofaş,Petkim Spor,97,83
2022-04-24,2021-22,Turkey BSL,Regular Season,Tofaş,Pınar Karşıyaka,69,71
2022-04-25,2021-22,Turkey BSL,Regular Season,Tofaş,Semt77 Yalovaspor,75,66
2022-04-26,2021-22,Turkey BSL,Regular Season,Tofaş,Türk Telekom,95,93
2022-04-27,2021-22,Turkey BSL,Regular Season,Tofaş,Yukatel Merkezefendi Basket,97,77
2022-04-28,2021-22,Turkey BSL,Regular Season,Türk Telekom,Anadolu Efes,84,99
2022-04-29,2021-22,Turkey BSL,Regular Season,Türk Telekom,Bahçeşehir Koleji,74,75
2022-04-30,2021-22,Turkey BSL,Regular Season,Türk Telekom,Beşiktaş Icrypex,54,64
2022-05-01,2021-22,Turkey BSL,Regular Season,Türk Telekom,Büyükçekmece Basketbol,86,62
2022-05-02,2021-22,Turkey BSL,Regular Season,Türk Telekom,Darüşşafaka,59,46
2022-05-03,2021-22,Turkey BSL,Regular Season,Türk Telekom,Fenerbahçe Beko,63,72
2022-05-04,2021-22,Turkey BSL,Regular Season,Türk Telekom,Frutti Extra Bursaspor,83,82
2022-05-05,2021-22,Turkey BSL,Regular Season,Türk Telekom,Galatasaray Nef,67,97
2022-05-06,2021-22,Turkey BSL,Regular Season,Türk Telekom,Gaziantep Basketbol,65,66
2022-05-07,2021-22,Turkey BSL,Regular Season,Türk Telekom,HDI Sigorta Afyon Belediye,135,85
2022-05-08,2021-22,Turkey BSL,Regular Season,Türk Telekom,Petkim Spor,75,70
2022-05-09,2021-22,Turkey BSL,Regular Season,Türk Telekom,Pınar Karşıyaka,72,71
2022-05-10,2021-22,Turkey BSL,Regular Season,Türk Telekom,Semt77 Yalovaspor,68,80
2022-05-11,2021-22,Turkey BSL,Regular Season,Türk Telekom,Tofaş,72,74
2022-05-12,2021-22,Turkey BSL,Regular Season,Türk Telekom,Yukatel Merkezefendi Basket,94,72
2022-05-13,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Anadolu Efes,65,80
2022-05-14,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Bahçeşehir Koleji,89,113
2022-05-15,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Beşiktaş Icrypex,76,71
2022-05-16,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Büyükçekmece Basketbol,90,109
2022-05-17,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Darüşşafaka,74,69
2022-05-18,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Fenerbahçe Beko,76,82
2022-05-19,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Frutti Extra Bursaspor,74,71
2022-05-20,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Galatasaray Nef,73,89
2022-05-21,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Gaziantep Basketbol,64,80
2022-05-22,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,HDI Sigorta Afyon Belediye,87,79
2022-05-23,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Petkim Spor,78,93
2022-05-24,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Pınar Karşıyaka,73,81
2022-05-25,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Semt77 Yalovaspor,73,87
2022-05-26,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Tofaş,66,98
2022-05-27,2021-22,Turkey BSL,Regular Season,Yukatel Merkezefendi Basket,Türk Telekom,96,100
2022-10-01,2022-23,Turkey BSL,Regular Season,Anadolu Efes,AYOS Konyaspor,88,83
2022-10-02,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Bahçeşehir Koleji,97,68
2022-10-03,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Beşiktaş Emlakjet,104,88
2022-10-04,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Darüşşafaka Lassa,88,78
2022-10-05,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Fenerbahçe Beko,96,91
2022-10-06,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Frutti Extra Bursaspor,82,63
2022-10-07,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Galatasaray Nef,77,68
2022-10-08,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Gaziantep Basketbol,77,73
2022-10-09,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Manisa BB,78,69
2022-10-10,2022-23,Turkey BSL,Regular Season,Anadolu Efes,ONVO Büyükçekmece,97,98
2022-10-11,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Petkim Spor,90,64
2022-10-12,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Pınar Karşıyaka,111,112
2022-10-13,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Tofaş,84,76
2022-10-14,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Türk Telekom,102,87
2022-10-15,2022-23,Turkey BSL,Regular Season,Anadolu Efes,Yukatel Merkezefendi Basket,96,77
2022-10-16,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Anadolu Efes,83,99
2022-10-17,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Bahçeşehir Koleji,72,77
2022-10-18,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Beşiktaş Emlakjet,60,77
2022-10-19,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Darüşşafaka Lassa,83,73
2022-10-20,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Fenerbahçe Beko,61,62
2022-10-21,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Frutti Extra Bursaspor,87,99
2022-10-22,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Galatasaray Nef,76,73
2022-10-23,2022-23,Turkey BSL,Regular Season,AYOS Konyaspor,Gaziantep Basketbol,78,76
