date,season,league,gameType,home_team,away_team,home_score,away_score
2021-10-01,2021-22,Germany BBL,Regular Season,Brose Bamberg,Medi Bayreuth,84,87
2021-10-01,2021-22,Germany BBL,Regular Season,Brose Bamberg,Alba Berlin,89,101
2021-10-02,2021-22,Germany BBL,Regular Season,Brose Bamberg,Telekom Baskets Bonn,80,100
2021-10-03,2021-22,Germany BBL,Regular Season,Brose Bamberg,Basketball Löwen Braunschweig,84,68
2021-10-04,2021-22,Germany BBL,Regular Season,Brose Bamberg,Niners Chemnitz,79,89
2021-10-05,2021-22,Germany BBL,Regular Season,Brose Bamberg,Crailsheim Merlins,91,81
2021-10-06,2021-22,Germany BBL,Regular Season,Brose Bamberg,Skyliners Frankfurt,75,72
2021-10-07,2021-22,Germany BBL,Regular Season,Brose Bamberg,Giessen 46ers,89,87
2021-10-08,2021-22,Germany BBL,Regular Season,Brose Bamberg,Hamburg Towers,77,67
2021-10-08,2021-22,Germany BBL,Regular Season,Brose Bamberg,BG Göttingen,88,87
2021-10-09,2021-22,Germany BBL,Regular Season,Brose Bamberg,MLP Academics Heidelberg,72,68
2021-10-10,2021-22,Germany BBL,Regular Season,Brose Bamberg,Riesen Ludwigsburg,81,88
2021-10-11,2021-22,Germany BBL,Regular Season,Brose Bamberg,Mitteldeutscher BC,87,78
2021-10-12,2021-22,Germany BBL,Regular Season,Brose Bamberg,Bayern Munich,86,95
2021-10-13,2021-22,Germany BBL,Regular Season,Brose Bamberg,Baskets Oldenburg,83,106
2021-10-14,2021-22,Germany BBL,Regular Season,Brose Bamberg,ratiopharm Ulm,115,114
2021-10-15,2021-22,Germany BBL,Regular Season,Brose Bamberg,s.Oliver Würzburg,97,78
2021-10-16,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Alba Berlin,79,109
2021-10-16,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Brose Bamberg,71,84
2021-10-17,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Telekom Baskets Bonn,71,96
2021-10-18,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Basketball Löwen Braunschweig,94,92
2021-10-19,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Niners Chemnitz,69,83
2021-10-20,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Crailsheim Merlins,74,86
2021-10-21,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Skyliners Frankfurt,85,72
2021-10-22,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Giessen 46ers,89,95
2021-10-23,2021-22,Germany BBL,Regular Season,Medi Bayreuth,BG Göttingen,75,72
2021-10-24,2021-22,Germany BBL,Regular Season,Medi Bayreuth,MLP Academics Heidelberg,85,79
2021-10-24,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Hamburg Towers,90,71
2021-10-25,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Riesen Ludwigsburg,87,93
2021-10-26,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Mitteldeutscher BC,100,68
2021-10-27,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Bayern Munich,78,87
2021-10-28,2021-22,Germany BBL,Regular Season,Medi Bayreuth,Baskets Oldenburg,71,74
2021-10-29,2021-22,Germany BBL,Regular Season,Medi Bayreuth,ratiopharm Ulm,73,80
2021-10-30,2021-22,Germany BBL,Regular Season,Medi Bayreuth,s.Oliver Würzburg,80,83
2021-10-31,2021-22,Germany BBL,Regular Season,Alba Berlin,Medi Bayreuth,87,53
2021-10-31,2021-22,Germany BBL,Regular Season,Alba Berlin,Brose Bamberg,89,57
2021-11-01,2021-22,Germany BBL,Regular Season,Alba Berlin,Telekom Baskets Bonn,86,88
2021-11-02,2021-22,Germany BBL,Regular Season,Alba Berlin,Basketball Löwen Braunschweig,95,80
2021-11-03,2021-22,Germany BBL,Regular Season,Alba Berlin,Niners Chemnitz,83,62
2021-11-04,2021-22,Germany BBL,Regular Season,Alba Berlin,Crailsheim Merlins,106,74
2021-11-05,2021-22,Germany BBL,Regular Season,Alba Berlin,Skyliners Frankfurt,101,63
2021-11-06,2021-22,Germany BBL,Regular Season,Alba Berlin,Giessen 46ers,109,80
2021-11-07,2021-22,Germany BBL,Regular Season,Alba Berlin,BG Göttingen,59,65
2021-11-08,2021-22,Germany BBL,Regular Season,Alba Berlin,Hamburg Towers,96,81
2021-11-08,2021-22,Germany BBL,Regular Season,Alba Berlin,MLP Academics Heidelberg,110,70
2021-11-09,2021-22,Germany BBL,Regular Season,Alba Berlin,Riesen Ludwigsburg,75,76
2021-11-10,2021-22,Germany BBL,Regular Season,Alba Berlin,Mitteldeutscher BC,92,72
2021-11-11,2021-22,Germany BBL,Regular Season,Alba Berlin,Bayern Munich,73,80
2021-11-12,2021-22,Germany BBL,Regular Season,Alba Berlin,Baskets Oldenburg,92,86
2021-11-13,2021-22,Germany BBL,Regular Season,Alba Berlin,ratiopharm Ulm,78,73
2021-11-14,2021-22,Germany BBL,Regular Season,Alba Berlin,s.Oliver Würzburg,96,61
2021-11-15,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Brose Bamberg,95,81
2021-11-16,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Medi Bayreuth,86,65
2021-11-16,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Alba Berlin,77,89
2021-11-17,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Basketball Löwen Braunschweig,89,83
2021-11-18,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Niners Chemnitz,76,67
2021-11-19,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Crailsheim Merlins,101,96
2021-11-20,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Skyliners Frankfurt,86,76
2021-11-21,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Giessen 46ers,78,72
2021-11-22,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,BG Göttingen,78,76
2021-11-23,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Hamburg Towers,80,92
2021-11-24,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,MLP Academics Heidelberg,87,70
2021-11-24,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Riesen Ludwigsburg,97,88
2021-11-25,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Mitteldeutscher BC,115,90
2021-11-26,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Bayern Munich,96,61
2021-11-27,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,Baskets Oldenburg,78,76
2021-11-28,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,ratiopharm Ulm,76,73
2021-11-29,2021-22,Germany BBL,Regular Season,Telekom Baskets Bonn,s.Oliver Würzburg,87,79
2021-11-30,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Brose Bamberg,90,84
2021-12-01,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Medi Bayreuth,99,62
2021-12-01,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Telekom Baskets Bonn,77,95
2021-12-02,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Niners Chemnitz,84,93
2021-12-03,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Crailsheim Merlins,84,87
2021-12-04,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Skyliners Frankfurt,67,72
2021-12-05,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Giessen 46ers,71,69
2021-12-06,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,BG Göttingen,101,64
2021-12-07,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Hamburg Towers,79,92
2021-12-08,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,MLP Academics Heidelberg,82,93
2021-12-09,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Riesen Ludwigsburg,80,91
2021-12-09,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Mitteldeutscher BC,101,106
2021-12-10,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Bayern Munich,82,91
2021-12-11,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,Baskets Oldenburg,94,78
2021-12-12,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,ratiopharm Ulm,76,90
2021-12-13,2021-22,Germany BBL,Regular Season,Basketball Löwen Braunschweig,s.Oliver Würzburg,80,75
2021-12-14,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Brose Bamberg,106,94
2021-12-15,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Medi Bayreuth,72,86
2021-12-16,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Alba Berlin,81,64
2021-12-17,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Telekom Baskets Bonn,90,68
2021-12-17,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Basketball Löwen Braunschweig,68,77
2021-12-18,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Crailsheim Merlins,82,92
2021-12-19,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Skyliners Frankfurt,87,86
2021-12-20,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Giessen 46ers,82,75
2021-12-21,2021-22,Germany BBL,Regular Season,Niners Chemnitz,BG Göttingen,87,86
2021-12-22,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Hamburg Towers,85,89
2021-12-23,2021-22,Germany BBL,Regular Season,Niners Chemnitz,MLP Academics Heidelberg,67,64
2021-12-24,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Riesen Ludwigsburg,74,56
2021-12-24,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Mitteldeutscher BC,91,74
2021-12-25,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Bayern Munich,77,58
2021-12-26,2021-22,Germany BBL,Regular Season,Niners Chemnitz,Baskets Oldenburg,79,78
2021-12-27,2021-22,Germany BBL,Regular Season,Niners Chemnitz,ratiopharm Ulm,78,81
2021-12-28,2021-22,Germany BBL,Regular Season,Niners Chemnitz,s.Oliver Würzburg,88,82
2021-12-29,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Brose Bamberg,93,79
2021-12-30,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Medi Bayreuth,90,85
2021-12-31,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Alba Berlin,70,78
2022-01-01,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Basketball Löwen Braunschweig,92,90
2022-01-01,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Telekom Baskets Bonn,81,76
2022-01-02,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Niners Chemnitz,95,93
2022-01-03,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Skyliners Frankfurt,70,81
2022-01-04,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Giessen 46ers,87,81
2022-01-05,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,BG Göttingen,86,80
2022-01-06,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Hamburg Towers,90,73
2022-01-07,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,MLP Academics Heidelberg,87,72
2022-01-08,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Riesen Ludwigsburg,72,61
2022-01-09,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Bayern Munich,77,68
2022-01-09,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Mitteldeutscher BC,90,93
2022-01-10,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,Baskets Oldenburg,97,86
2022-01-11,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,ratiopharm Ulm,71,93
2022-01-12,2021-22,Germany BBL,Regular Season,Crailsheim Merlins,s.Oliver Würzburg,111,84
2022-01-13,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Brose Bamberg,72,77
2022-01-14,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Medi Bayreuth,82,70
2022-01-15,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Alba Berlin,56,72
2022-01-16,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Telekom Baskets Bonn,96,112
2022-01-17,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Niners Chemnitz,78,82
2022-01-17,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Basketball Löwen Braunschweig,76,89
2022-01-18,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Crailsheim Merlins,80,73
2022-01-19,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Giessen 46ers,75,76
2022-01-20,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,BG Göttingen,65,73
2022-01-21,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Hamburg Towers,64,74
2022-01-22,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,MLP Academics Heidelberg,87,82
2022-01-23,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Riesen Ludwigsburg,71,80
2022-01-24,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Bayern Munich,50,79
2022-01-24,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Mitteldeutscher BC,68,89
2022-01-25,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,Baskets Oldenburg,103,110
2022-01-26,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,ratiopharm Ulm,58,61
2022-01-27,2021-22,Germany BBL,Regular Season,Skyliners Frankfurt,s.Oliver Würzburg,61,69
2022-01-28,2021-22,Germany BBL,Regular Season,Giessen 46ers,Brose Bamberg,89,92
2022-01-29,2021-22,Germany BBL,Regular Season,Giessen 46ers,Medi Bayreuth,86,74
2022-01-30,2021-22,Germany BBL,Regular Season,Giessen 46ers,Alba Berlin,58,84
2022-01-31,2021-22,Germany BBL,Regular Season,Giessen 46ers,Telekom Baskets Bonn,95,103
2022-02-01,2021-22,Germany BBL,Regular Season,Giessen 46ers,Basketball Löwen Braunschweig,66,82
2022-02-01,2021-22,Germany BBL,Regular Season,Giessen 46ers,Niners Chemnitz,70,91
2022-02-02,2021-22,Germany BBL,Regular Season,Giessen 46ers,Crailsheim Merlins,70,104
2022-02-03,2021-22,Germany BBL,Regular Season,Giessen 46ers,Skyliners Frankfurt,79,90
2022-02-04,2021-22,Germany BBL,Regular Season,Giessen 46ers,BG Göttingen,76,87
2022-02-05,2021-22,Germany BBL,Regular Season,Giessen 46ers,Hamburg Towers,100,73
2022-02-06,2021-22,Germany BBL,Regular Season,Giessen 46ers,MLP Academics Heidelberg,68,75
2022-02-07,2021-22,Germany BBL,Regular Season,Giessen 46ers,Riesen Ludwigsburg,59,76
2022-02-08,2021-22,Germany BBL,Regular Season,Giessen 46ers,Mitteldeutscher BC,100,81
2022-02-09,2021-22,Germany BBL,Regular Season,Giessen 46ers,Baskets Oldenburg,88,75
2022-02-09,2021-22,Germany BBL,Regular Season,Giessen 46ers,Bayern Munich,85,95
2022-02-10,2021-22,Germany BBL,Regular Season,Giessen 46ers,ratiopharm Ulm,76,87
2022-02-11,2021-22,Germany BBL,Regular Season,Giessen 46ers,s.Oliver Würzburg,97,110
2022-02-12,2021-22,Germany BBL,Regular Season,BG Göttingen,Brose Bamberg,76,82
2022-02-13,2021-22,Germany BBL,Regular Season,BG Göttingen,Medi Bayreuth,92,91
2022-02-14,2021-22,Germany BBL,Regular Season,BG Göttingen,Alba Berlin,86,92
2022-02-15,2021-22,Germany BBL,Regular Season,BG Göttingen,Telekom Baskets Bonn,90,81
2022-02-16,2021-22,Germany BBL,Regular Season,BG Göttingen,Basketball Löwen Braunschweig,85,93
2022-02-16,2021-22,Germany BBL,Regular Season,BG Göttingen,Niners Chemnitz,90,69
2022-02-17,2021-22,Germany BBL,Regular Season,BG Göttingen,Crailsheim Merlins,83,76
2022-02-18,2021-22,Germany BBL,Regular Season,BG Göttingen,Skyliners Frankfurt,76,72
2022-02-19,2021-22,Germany BBL,Regular Season,BG Göttingen,Giessen 46ers,87,90
2022-02-20,2021-22,Germany BBL,Regular Season,BG Göttingen,Hamburg Towers,83,80
2022-02-21,2021-22,Germany BBL,Regular Season,BG Göttingen,MLP Academics Heidelberg,70,82
2022-02-22,2021-22,Germany BBL,Regular Season,BG Göttingen,Riesen Ludwigsburg,78,69
2022-02-23,2021-22,Germany BBL,Regular Season,BG Göttingen,Mitteldeutscher BC,91,90
2022-02-24,2021-22,Germany BBL,Regular Season,BG Göttingen,Bayern Munich,66,80
2022-02-24,2021-22,Germany BBL,Regular Season,BG Göttingen,Baskets Oldenburg,95,85
2022-02-25,2021-22,Germany BBL,Regular Season,BG Göttingen,ratiopharm Ulm,91,87
2022-02-26,2021-22,Germany BBL,Regular Season,BG Göttingen,s.Oliver Würzburg,76,89
2022-02-27,2021-22,Germany BBL,Regular Season,Hamburg Towers,Brose Bamberg,75,87
2022-02-28,2021-22,Germany BBL,Regular Season,Hamburg Towers,Medi Bayreuth,77,70
2022-03-01,2021-22,Germany BBL,Regular Season,Hamburg Towers,Alba Berlin,80,88
2022-03-02,2021-22,Germany BBL,Regular Season,Hamburg Towers,Telekom Baskets Bonn,73,85
2022-03-03,2021-22,Germany BBL,Regular Season,Hamburg Towers,Basketball Löwen Braunschweig,103,92
2022-03-04,2021-22,Germany BBL,Regular Season,Hamburg Towers,Niners Chemnitz,82,90
2022-03-04,2021-22,Germany BBL,Regular Season,Hamburg Towers,Crailsheim Merlins,113,63
2022-03-05,2021-22,Germany BBL,Regular Season,Hamburg Towers,Skyliners Frankfurt,68,58
2022-03-06,2021-22,Germany BBL,Regular Season,Hamburg Towers,Giessen 46ers,104,82
2022-03-07,2021-22,Germany BBL,Regular Season,Hamburg Towers,BG Göttingen,83,46
2022-03-08,2021-22,Germany BBL,Regular Season,Hamburg Towers,MLP Academics Heidelberg,81,75
2022-03-09,2021-22,Germany BBL,Regular Season,Hamburg Towers,Riesen Ludwigsburg,75,79
2022-03-10,2021-22,Germany BBL,Regular Season,Hamburg Towers,Mitteldeutscher BC,84,76
2022-03-11,2021-22,Germany BBL,Regular Season,Hamburg Towers,Bayern Munich,87,83
2022-03-12,2021-22,Germany BBL,Regular Season,Hamburg Towers,Baskets Oldenburg,101,85
2022-03-12,2021-22,Germany BBL,Regular Season,Hamburg Towers,ratiopharm Ulm,90,91
2022-03-13,2021-22,Germany BBL,Regular Season,Hamburg Towers,s.Oliver Würzburg,113,103
2022-03-14,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Brose Bamberg,81,94
2022-03-15,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Medi Bayreuth,87,89
2022-03-16,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Alba Berlin,81,83
2022-03-17,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Telekom Baskets Bonn,71,82
2022-03-18,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Basketball Löwen Braunschweig,81,78
2022-03-19,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Niners Chemnitz,66,81
2022-03-19,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Crailsheim Merlins,100,91
2022-03-20,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Skyliners Frankfurt,71,65
2022-03-21,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Giessen 46ers,95,81
2022-03-22,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,BG Göttingen,80,96
2022-03-23,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Hamburg Towers,76,100
2022-03-24,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Riesen Ludwigsburg,73,67
2022-03-25,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Mitteldeutscher BC,94,70
2022-03-26,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Bayern Munich,70,92
2022-03-27,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,ratiopharm Ulm,79,84
2022-03-27,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,Baskets Oldenburg,90,95
2022-03-28,2021-22,Germany BBL,Regular Season,MLP Academics Heidelberg,s.Oliver Würzburg,76,71
2022-03-29,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Brose Bamberg,95,76
2022-03-30,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Medi Bayreuth,87,67
2022-03-31,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Alba Berlin,74,62
2022-04-01,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Telekom Baskets Bonn,91,86
2022-04-02,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Basketball Löwen Braunschweig,90,72
2022-04-03,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Niners Chemnitz,74,76
2022-04-04,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Skyliners Frankfurt,95,67
2022-04-04,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Crailsheim Merlins,77,75
2022-04-05,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Giessen 46ers,96,87
2022-04-06,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,BG Göttingen,86,79
2022-04-07,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Hamburg Towers,88,87
2022-04-08,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,MLP Academics Heidelberg,98,83
2022-04-09,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Mitteldeutscher BC,77,75
2022-04-10,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Bayern Munich,58,77
2022-04-11,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,Baskets Oldenburg,86,102
2022-04-11,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,ratiopharm Ulm,74,61
2022-04-12,2021-22,Germany BBL,Regular Season,Riesen Ludwigsburg,s.Oliver Würzburg,83,68
2022-04-13,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Brose Bamberg,86,98
2022-04-14,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Medi Bayreuth,105,81
2022-04-15,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Alba Berlin,66,95
2022-04-16,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Telekom Baskets Bonn,85,90
2022-04-17,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Basketball Löwen Braunschweig,91,79
2022-04-18,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Niners Chemnitz,89,96
2022-04-19,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Crailsheim Merlins,116,111
2022-04-19,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Skyliners Frankfurt,81,75
2022-04-20,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Giessen 46ers,91,89
2022-04-21,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,BG Göttingen,93,83
2022-04-22,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Hamburg Towers,57,101
2022-04-23,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,MLP Academics Heidelberg,74,85
2022-04-24,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Riesen Ludwigsburg,80,88
2022-04-25,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Bayern Munich,68,82
2022-04-26,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,Baskets Oldenburg,87,82
2022-04-27,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,ratiopharm Ulm,75,89
2022-04-27,2021-22,Germany BBL,Regular Season,Mitteldeutscher BC,s.Oliver Würzburg,95,73
2022-04-28,2021-22,Germany BBL,Regular Season,Bayern Munich,Brose Bamberg,83,62
2022-04-29,2021-22,Germany BBL,Regular Season,Bayern Munich,Medi Bayreuth,83,60
2022-04-30,2021-22,Germany BBL,Regular Season,Bayern Munich,Alba Berlin,78,83
2022-05-01,2021-22,Germany BBL,Regular Season,Bayern Munich,Telekom Baskets Bonn,100,81
2022-05-02,2021-22,Germany BBL,Regular Season,Bayern Munich,Basketball Löwen Braunschweig,96,80
2022-05-03,2021-22,Germany BBL,Regular Season,Bayern Munich,Niners Chemnitz,63,65
2022-05-04,2021-22,Germany BBL,Regular Season,Bayern Munich,Crailsheim Merlins,93,64
2022-05-05,2021-22,Germany BBL,Regular Season,Bayern Munich,Skyliners Frankfurt,72,53
2022-05-05,2021-22,Germany BBL,Regular Season,Bayern Munich,Giessen 46ers,71,64
2022-05-06,2021-22,Germany BBL,Regular Season,Bayern Munich,BG Göttingen,87,64
2022-05-07,2021-22,Germany BBL,Regular Season,Bayern Munich,Hamburg Towers,86,75
2022-05-08,2021-22,Germany BBL,Regular Season,Bayern Munich,MLP Academics Heidelberg,77,71
2022-05-09,2021-22,Germany BBL,Regular Season,Bayern Munich,Riesen Ludwigsburg,79,78
2022-05-10,2021-22,Germany BBL,Regular Season,Bayern Munich,Mitteldeutscher BC,86,78
2022-05-11,2021-22,Germany BBL,Regular Season,Bayern Munich,Baskets Oldenburg,93,80
2022-05-12,2021-22,Germany BBL,Regular Season,Bayern Munich,ratiopharm Ulm,83,86
2022-05-12,2021-22,Germany BBL,Regular Season,Bayern Munich,s.Oliver Würzburg,92,57
2022-05-13,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Brose Bamberg,87,71
2022-05-14,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Medi Bayreuth,95,111
2022-05-15,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Alba Berlin,74,92
2022-05-16,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Telekom Baskets Bonn,65,89
2022-05-17,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Basketball Löwen Braunschweig,90,76
2022-05-18,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Niners Chemnitz,92,87
2022-05-19,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Crailsheim Merlins,82,79
2022-05-20,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Skyliners Frankfurt,69,88
2022-05-20,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Giessen 46ers,72,75
2022-05-21,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,BG Göttingen,86,85
2022-05-22,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Hamburg Towers,77,79
2022-05-23,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,MLP Academics Heidelberg,109,73
2022-05-24,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Riesen Ludwigsburg,57,79
2022-05-25,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Mitteldeutscher BC,110,93
2022-05-26,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,Bayern Munich,106,75
2022-05-27,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,ratiopharm Ulm,89,96
2022-05-28,2021-22,Germany BBL,Regular Season,Baskets Oldenburg,s.Oliver Würzburg,113,87
2022-05-28,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Brose Bamberg,83,94
2022-05-29,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Medi Bayreuth,92,81
2022-05-30,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Alba Berlin,66,71
2022-05-31,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Telekom Baskets Bonn,74,85
2022-06-01,2021-22,Germany BBL,Regular Season,ratiopharm Ulm,Basketball Löwen Braunschweig,59,78
